CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad Cliente,Tiempo,COMBO_ZONA_TIEMPO
21776,3,0,1,2,1,0,0,1,1,20,0,0,0,0.3333333333333333,0,0,0,8.1,2114,16266,0,7,56,0.0,0.11251141552511415
21782,3,0,1,2,1,0,0,0,2,2,0,0,0,1.0,0,1,1,7.99,3116,26481,1,7,48,0.7142857142857143,0.8471232876712329
21803,3,0,1,2,1,0,0,1,1,47,0,0,0,1.0,1,3,0,7.95,1525,10244,1,5,54,0.35714285714285715,0.5923287671232877
21821,3,0,1,2,1,0,3,1,1,34,0,1,0,0.0,0,0,0,7.76,3116,25457,0,4,37,0.0,0.0
21857,3,0,1,2,1,3,0,0,1,19,1,1,0,0.3333333333333333,0,2,1,7.84,1525,14359,0,5,62,0.0,0.11251141552511415
21858,3,0,1,2,1,0,3,1,1,2,0,0,0,1.0,0,0,0,7.79,1525,18495,1,5,55,0.5,0.6942465753424658
21859,3,0,1,2,1,3,0,0,1,25,0,0,0,0.3333333333333333,0,1,0,7.76,3999,38188,1,8,54,0.42857142857142855,0.4182648401826484
21884,3,0,1,2,1,0,0,1,1,8,1,0,0,1.0,0,2,1,7.83,3116,34488,1,9,39,0.35714285714285715,0.5923287671232877
21887,3,0,1,2,1,3,0,0,1,31,0,1,0,0.3333333333333333,0,0,1,7.62,3649,19449,1,7,30,0.6428571428571429,0.5711415525114155
21915,3,0,1,2,1,0,0,1,1,7,1,1,0,1.0,0,1,1,7.76,1525,16989,1,8,39,0.42857142857142855,0.6432876712328767
21917,3,0,1,2,1,0,3,1,1,34,0,0,0,0.0,1,2,1,7.68,3541,31207,0,9,50,0.0,0.0
21918,3,0,1,2,1,3,0,1,1,31,0,0,0,1.0,0,1,0,7.57,3465,18870,1,5,39,0.6428571428571429,0.796164383561644
21919,3,0,1,2,1,3,0,1,1,32,0,1,0,1.0,0,2,1,7.65,3465,10344,1,7,55,0.5,0.6942465753424658
21922,3,0,1,2,1,0,0,1,1,34,0,0,0,0.3333333333333333,0,3,1,7.6,2771,9533,0,6,48,0.0,0.11251141552511415
21948,3,0,1,2,1,3,0,1,1,51,1,0,0,0.3333333333333333,0,0,1,8.35,2173,12832,1,7,53,0.42857142857142855,0.4182648401826484
21963,3,0,1,2,1,0,0,1,1,8,1,0,0,1.0,0,2,1,9.01,1380,25496,1,6,59,0.5714285714285714,0.7452054794520548
21974,3,0,1,2,1,0,3,0,1,34,1,0,0,0.3333333333333333,0,2,1,9.27,0,19238,1,4,61,0.35714285714285715,0.3673059360730594
22016,3,0,1,2,1,0,0,1,1,0,0,0,0,0.3333333333333333,0,2,1,9.33,0,17046,1,7,62,0.35714285714285715,0.3673059360730594
22020,3,0,1,2,1,0,0,1,1,45,0,0,0,0.0,0,2,1,9.3,0,19678,0,7,50,0.0,0.0
22030,3,0,1,2,1,0,0,1,1,4,0,0,0,0.0,1,3,0,8.43,1643,15285,0,5,62,0.0,0.0
22071,3,0,1,2,1,3,0,1,1,31,0,0,0,0.3333333333333333,1,0,0,8.94,0,24259,0,9,43,0.0,0.11251141552511415
22079,3,0,1,2,1,0,0,1,1,44,0,0,0,0.0,1,2,1,8.21,1525,13465,0,7,58,0.0,0.0
22081,3,0,1,2,1,0,3,1,1,30,1,0,0,0.3333333333333333,0,2,1,9.26,1223,17088,1,4,53,0.42857142857142855,0.4182648401826484
22121,3,0,1,2,1,0,0,1,0,15,0,0,0,0.0,0,0,0,9.21,0,4679,0,5,51,0.0,0.0
22153,3,0,1,2,1,0,3,1,1,31,0,0,0,1.0,0,2,1,9.16,0,24867,1,7,48,0.5,0.6942465753424658
22160,3,0,1,2,1,3,0,0,1,13,0,0,0,0.3333333333333333,1,2,1,8.57,1906,21803,1,8,52,0.5714285714285714,0.5201826484018265
22177,3,0,1,2,1,0,0,0,1,49,1,0,0,0.3333333333333333,0,2,1,9.14,653,12110,0,7,51,0.0,0.11251141552511415
22179,3,0,1,2,1,0,3,1,1,31,0,0,0,0.3333333333333333,0,3,1,8.74,1868,13087,0,7,62,0.0,0.11251141552511415
22186,3,0,1,2,1,3,3,1,1,26,1,0,0,0.3333333333333333,1,2,1,9.02,0,16950,0,4,41,0.0,0.11251141552511415
22227,3,0,1,2,1,3,0,1,1,42,0,0,0,0.3333333333333333,0,0,0,9.01,0,0,0,9,46,0.0,0.11251141552511415
22261,3,0,1,2,1,0,0,1,1,47,0,0,0,0.3333333333333333,0,2,1,8.44,2316,17890,1,5,56,0.5,0.46922374429223745
22268,3,0,1,2,1,0,3,1,1,34,0,0,0,0.3333333333333333,1,0,1,8.58,1906,13539,1,4,38,0.42857142857142855,0.4182648401826484
22285,3,0,1,2,1,0,0,0,1,18,0,0,0,1.0,0,0,0,8.37,992,12934,1,5,41,0.35714285714285715,0.5923287671232877
22295,3,0,1,2,1,0,0,1,1,19,1,0,0,1.0,1,2,1,8.67,764,9048,1,8,60,0.2857142857142857,0.5413698630136986
22307,3,0,1,2,1,0,3,0,1,22,1,0,0,0.0,1,0,1,8.76,1780,36662,0,5,61,0.0,0.0
22335,3,0,1,2,1,3,0,1,1,31,0,0,0,0.3333333333333333,1,2,1,8.93,0,19866,0,7,48,0.0,0.11251141552511415
22367,3,0,1,2,1,0,0,1,1,31,1,0,0,0.3333333333333333,1,2,1,8.92,0,12528,1,4,44,0.2857142857142857,0.3163470319634703
22375,3,0,1,2,1,2,1,0,1,35,0,0,0,0.0,0,2,1,8.92,1380,19354,1,4,59,0.5,0.3567123287671233
22437,3,0,1,2,1,3,0,1,1,4,0,0,0,0.3333333333333333,0,2,1,8.37,1921,15696,0,4,46,0.0,0.11251141552511415
22479,3,0,1,2,1,0,0,1,2,19,0,1,0,1.0,0,2,1,8.39,992,8714,1,7,43,0.2857142857142857,0.5413698630136986
22485,3,0,1,2,1,0,3,1,0,26,0,0,0,0.3333333333333333,1,0,0,8.6,1868,22433,0,6,37,0.0,0.11251141552511415
22490,3,0,1,2,1,0,3,1,1,48,1,0,0,1.0,0,0,0,8.8,611,16115,1,6,47,0.35714285714285715,0.5923287671232877
22499,3,0,1,2,1,0,3,1,1,36,1,0,0,0.0,1,2,1,8.92,0,11529,0,6,57,0.0,0.0
22503,3,0,1,2,1,0,0,0,1,31,0,1,0,0.3333333333333333,0,2,1,8.6,1868,15488,0,9,49,0.0,0.11251141552511415
22506,3,0,1,2,1,0,0,1,1,31,0,0,0,0.3333333333333333,1,0,0,8.56,1906,15128,1,6,47,0.5,0.46922374429223745
22508,3,0,1,2,1,0,0,1,1,12,1,0,0,1.0,1,0,0,8.54,1906,22700,1,7,57,0.5714285714285714,0.7452054794520548
22510,3,0,1,2,1,3,0,1,2,27,0,0,0,1.0,1,2,1,8.2,4210,17523,1,6,55,0.6428571428571429,0.796164383561644
22527,3,0,1,2,1,3,3,1,1,42,0,0,0,0.0,1,3,0,8.53,1906,6789,0,9,41,0.0,0.0
22539,3,0,1,2,1,0,0,1,0,31,1,0,0,1.0,0,2,1,8.78,1744,17958,1,5,61,0.5,0.6942465753424658
22545,3,0,1,2,1,0,0,1,1,32,0,0,0,1.0,0,2,1,8.51,2826,17674,1,9,54,0.5714285714285714,0.7452054794520548
22563,3,0,1,2,1,3,0,1,1,12,0,0,0,1.0,0,0,1,8.85,653,10207,1,9,42,0.2857142857142857,0.5413698630136986
22568,3,0,1,2,1,3,0,1,1,11,1,1,0,0.3333333333333333,0,0,1,8.51,1906,10908,0,8,39,0.0,0.11251141552511415
22587,3,0,1,2,1,0,0,0,1,24,0,0,0,0.0,0,2,1,9.67,0,10354,0,9,53,0.0,0.0
22593,3,0,1,2,1,0,0,1,1,8,1,0,0,0.3333333333333333,1,2,1,9.64,0,14594,1,8,51,0.2857142857142857,0.3163470319634703
22611,3,0,1,2,1,0,3,1,2,48,0,0,0,0.3333333333333333,0,0,0,9.49,0,19983,0,4,45,0.0,0.11251141552511415
22612,3,0,1,2,1,0,0,0,1,47,0,0,0,1.0,0,2,1,9.67,0,16492,1,7,49,0.35714285714285715,0.5923287671232877
22615,3,0,1,2,1,0,2,1,1,2,0,0,0,1.0,0,2,1,9.64,0,17000,1,7,58,0.35714285714285715,0.5923287671232877
22672,3,0,1,2,1,0,0,1,1,47,0,0,0,0.3333333333333333,0,2,1,9.56,578,8526,1,9,47,0.2857142857142857,0.3163470319634703
22678,3,0,1,2,1,0,3,1,1,46,0,0,0,0.0,0,2,1,9.44,0,21766,0,6,38,0.0,0.0
22679,3,0,1,2,1,3,0,0,1,8,1,0,0,0.3333333333333333,1,2,1,9.29,1223,11628,1,9,60,0.35714285714285715,0.3673059360730594
22698,3,0,1,2,1,0,0,1,1,32,1,0,0,0.3333333333333333,0,2,1,9.65,1223,15221,1,9,53,0.42857142857142855,0.4182648401826484
22728,3,0,1,2,1,0,0,1,1,8,0,0,0,1.0,1,2,1,9.59,0,6921,1,8,40,0.21428571428571427,0.4904109589041095
22759,3,0,1,2,1,0,3,1,1,8,1,0,0,1.0,1,2,1,9.59,0,11245,1,5,50,0.2857142857142857,0.5413698630136986
22760,3,0,1,2,1,2,2,1,1,49,1,0,0,1.0,1,2,1,9.37,0,5939,1,4,53,0.21428571428571427,0.4904109589041095
22785,3,0,1,2,1,0,0,1,1,18,0,0,0,0.0,0,2,1,9.5,0,35707,0,10,42,0.0,0.0
22792,3,0,1,2,1,0,0,1,1,31,0,0,0,1.0,1,2,1,9.41,0,21209,1,7,41,0.42857142857142855,0.6432876712328767
22812,3,0,1,2,1,0,0,1,1,8,0,0,0,1.0,0,2,1,9.38,0,15159,1,7,41,0.35714285714285715,0.5923287671232877
22833,3,0,1,2,1,0,0,1,1,31,0,0,0,1.0,0,2,1,9.52,0,21583,1,7,55,0.42857142857142855,0.6432876712328767
22840,3,0,1,2,1,0,0,0,2,48,0,0,0,0.3333333333333333,0,2,1,9.47,0,10091,0,6,62,0.0,0.11251141552511415
22849,3,0,1,2,1,0,0,1,0,8,0,0,0,1.0,0,2,1,9.51,0,24195,1,8,57,0.42857142857142855,0.6432876712328767
22864,3,0,1,2,1,0,3,1,1,30,0,0,0,0.0,1,2,1,9.52,0,11937,0,5,55,0.0,0.0
22906,3,0,1,2,1,0,0,1,1,25,0,0,0,0.3333333333333333,0,2,1,9.4,0,25817,1,9,60,0.5,0.46922374429223745
22930,3,0,1,2,1,3,3,1,1,8,0,0,0,0.0,0,1,0,9.35,0,10810,0,7,61,0.0,0.0
22946,3,0,1,2,1,3,0,1,1,31,0,0,0,0.3333333333333333,0,0,0,9.36,0,18321,1,4,39,0.35714285714285715,0.3673059360730594
22966,3,0,0,2,1,0,0,1,1,2,1,0,0,0.3333333333333333,0,3,0,9.26,0,5150,0,9,61,0.0,0.11251141552511415
23002,3,0,0,2,1,0,0,1,1,8,0,0,0,0.3333333333333333,0,3,1,8.94,0,0,1,7,57,0.14285714285714285,0.2144292237442922
23026,3,0,0,2,1,0,3,1,2,15,1,0,0,0.0,1,2,1,8.98,0,14515,0,9,45,0.0,0.0
23049,3,0,0,2,1,0,0,1,1,27,0,0,0,0.3333333333333333,0,3,0,8.89,0,20610,0,9,31,0.0,0.11251141552511415
23061,3,0,0,2,1,2,2,0,0,48,0,0,0,1.0,0,0,0,8.88,1380,7179,1,6,49,0.2857142857142857,0.5413698630136986
23141,3,0,0,2,1,0,0,1,0,31,0,0,0,0.3333333333333333,1,3,0,7.51,3058,24352,0,5,60,0.0,0.11251141552511415
23153,3,0,0,2,1,0,0,1,1,31,1,1,0,0.3333333333333333,0,2,1,7.51,3058,18212,1,3,55,0.5714285714285714,0.5201826484018265
23156,3,0,0,2,1,0,0,0,1,35,0,0,0,0.3333333333333333,1,3,0,7.84,1465,11746,0,7,57,0.0,0.11251141552511415
23170,3,0,0,2,1,0,2,1,1,31,0,0,0,1.0,0,0,0,7.53,3058,12109,1,7,43,0.5,0.6942465753424658
23176,3,0,0,2,1,0,1,1,1,31,0,0,0,0.3333333333333333,1,3,0,7.78,1465,10169,0,8,47,0.0,0.11251141552511415
23224,3,0,0,2,1,0,0,1,1,49,1,0,0,0.3333333333333333,1,3,1,9.44,1162,7497,1,5,40,0.2857142857142857,0.3163470319634703
23252,3,0,0,2,0,0,0,1,1,26,0,1,0,0.3333333333333333,0,3,0,7.76,3025,7825,1,3,60,0.42857142857142855,0.4182648401826484
23259,3,0,0,2,0,1,0,1,2,16,0,0,0,1.0,0,3,1,7.55,2946,9819,1,7,48,0.42857142857142855,0.6432876712328767
23297,3,0,0,0,1,0,3,1,1,39,1,0,0,0.0,1,3,0,9.01,0,10961,0,4,52,0.0,0.0
23313,3,0,0,0,1,0,0,1,1,15,1,0,0,0.0,0,3,0,8.93,0,18701,0,9,60,0.0,0.0
23322,3,0,0,0,1,0,3,1,1,48,0,0,0,0.3333333333333333,0,3,0,8.94,0,10061,0,9,56,0.0,0.11251141552511415
23324,3,0,0,0,1,0,0,1,1,31,1,0,0,0.3333333333333333,0,3,1,8.95,857,29666,0,7,51,0.0,0.11251141552511415
23363,3,0,0,0,1,0,0,1,1,46,0,0,0,0.3333333333333333,0,3,0,8.06,1465,19597,1,5,48,0.5,0.46922374429223745
23415,3,0,0,0,1,0,0,1,1,31,0,0,0,1.0,0,2,1,9.36,0,9989,1,6,57,0.2857142857142857,0.5413698630136986
23430,3,0,0,0,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,0,1,9.62,0,24526,0,4,54,0.0,0.11251141552511415
23443,3,7,1,0,1,3,0,1,0,31,1,1,0,0.3333333333333333,0,1,0,7.93,1525,11205,1,7,51,0.35714285714285715,0.3673059360730594
23466,3,7,1,0,1,0,0,1,1,18,0,0,0,1.0,0,0,0,7.61,3005,24684,1,5,54,0.7142857142857143,0.8471232876712329
23467,3,7,1,0,1,0,2,1,1,31,0,0,0,0.3333333333333333,0,2,1,8.2,2077,28008,1,7,58,0.6428571428571429,0.5711415525114155
23473,3,7,1,0,1,0,0,1,1,8,0,0,0,1.0,0,2,1,8.09,2353,17695,1,4,47,0.5,0.6942465753424658
23474,3,7,1,0,1,0,0,0,1,35,0,0,0,0.3333333333333333,0,1,0,8.07,3944,24913,1,7,41,0.7142857142857143,0.6221004566210047
23480,3,7,1,0,1,0,0,0,1,31,1,1,0,0.3333333333333333,0,2,1,8.09,2353,13619,1,4,50,0.5,0.46922374429223745
23507,3,7,1,0,1,3,0,0,1,31,0,1,0,0.3333333333333333,0,2,1,7.57,4153,13759,1,5,51,0.5714285714285714,0.5201826484018265
23547,3,7,1,2,1,0,0,1,1,26,1,0,0,0.3333333333333333,0,2,1,9.51,0,30554,1,11,55,0.14285714285714285,0.2144292237442922
23623,3,7,1,2,1,0,0,1,1,12,0,0,0,0.0,0,2,1,8.76,611,19740,0,7,59,0.0,0.0
23627,3,7,1,2,1,0,0,1,1,38,1,0,0,0.0,0,2,1,8.6,1868,20326,0,7,30,0.0,0.0
23642,3,7,1,2,1,0,0,1,1,8,0,0,0,0.0,0,0,0,8.92,0,25127,0,7,49,0.0,0.0
23651,3,7,1,2,1,0,0,1,1,49,0,0,0,0.3333333333333333,0,2,1,8.6,1868,24164,0,4,54,0.0,0.11251141552511415
23675,3,7,1,2,1,0,0,0,1,8,0,0,0,1.0,1,2,1,8.83,611,16356,1,7,58,0.35714285714285715,0.5923287671232877
23679,3,7,1,2,1,0,3,1,1,49,0,0,0,0.3333333333333333,0,2,1,8.7,1868,26764,0,6,45,0.0,0.11251141552511415
23683,3,7,0,2,1,0,0,1,1,2,1,0,0,0.3333333333333333,0,2,1,9.54,0,9194,1,9,23,0.21428571428571427,0.2653881278538813
23685,3,7,0,2,1,0,0,1,1,0,1,0,0,1.0,0,2,1,9.58,0,19562,1,6,65,0.35714285714285715,0.5923287671232877
23689,3,7,0,2,1,0,0,1,1,8,0,0,0,1.0,0,3,1,9.47,0,12706,1,9,55,0.2857142857142857,0.5413698630136986
23690,3,7,0,2,1,0,0,0,1,46,0,0,0,1.0,0,2,1,9.46,537,15320,1,4,44,0.35714285714285715,0.5923287671232877
23691,3,7,0,2,1,0,0,1,1,35,1,0,0,0.3333333333333333,0,2,1,9.43,0,10644,0,5,37,0.0,0.11251141552511415
23694,3,7,0,2,1,0,0,1,1,31,1,0,0,0.3333333333333333,0,2,1,9.51,0,19625,1,7,47,0.35714285714285715,0.3673059360730594
23699,3,7,0,2,1,0,0,0,1,8,0,0,0,0.3333333333333333,1,2,1,9.29,0,7457,0,6,55,0.0,0.11251141552511415
23710,3,7,0,2,1,0,0,0,1,38,0,0,0,0.3333333333333333,0,3,0,9.34,0,13835,0,4,41,0.0,0.11251141552511415
23727,3,7,0,2,1,0,0,1,1,26,0,1,0,1.0,0,2,1,8.43,0,14496,1,5,42,0.2857142857142857,0.5413698630136986
23778,3,7,0,0,1,3,0,1,1,31,0,0,0,1.0,0,3,0,8.79,0,7227,1,9,58,0.21428571428571427,0.4904109589041095
23819,3,5,1,0,1,2,0,1,1,0,0,0,0,0.3333333333333333,1,0,0,6.03,3599,9113,0,3,57,0.0,0.11251141552511415
23821,3,5,1,2,1,0,0,1,1,8,0,0,0,1.0,0,3,0,6.11,4519,7341,1,5,54,0.5714285714285714,0.7452054794520548
23843,3,5,1,2,1,1,0,1,1,22,0,0,0,0.0,0,1,0,5.95,4497,15298,0,5,51,0.0,0.0
23861,3,5,0,0,1,0,0,1,1,15,0,1,0,0.0,0,3,0,6.67,2624,14195,0,6,55,0.0,0.0
23953,3,0,0,2,1,1,0,1,1,34,0,1,0,0.3333333333333333,0,2,1,5.9,5785,7546,0,4,47,0.0,0.11251141552511415
23976,3,0,0,2,1,0,0,0,1,31,0,1,0,0.3333333333333333,0,3,1,5.78,5890,21998,0,5,48,0.0,0.11251141552511415
23983,3,0,0,2,1,0,0,1,1,34,0,1,0,0.3333333333333333,0,3,0,5.84,4497,19591,1,5,52,0.7142857142857143,0.6221004566210047
24029,3,0,0,2,1,3,0,1,1,49,0,0,0,0.3333333333333333,1,3,0,4.59,6963,9115,0,4,53,0.0,0.11251141552511415
24082,3,0,1,0,1,0,0,1,0,31,0,0,0,1.0,0,2,1,7.28,3410,11961,1,3,42,0.5,0.6942465753424658
24090,3,0,1,0,1,3,0,1,0,38,1,0,0,0.3333333333333333,0,0,0,7.14,3342,30686,1,6,55,0.42857142857142855,0.4182648401826484
24104,3,0,1,0,1,0,0,1,1,31,1,0,0,0.3333333333333333,1,2,1,7.34,2515,8727,0,7,48,0.0,0.11251141552511415
24106,3,0,1,0,1,0,3,0,1,38,1,1,0,0.0,0,2,1,7.34,3178,21498,0,6,46,0.0,0.0
24113,3,0,1,0,1,0,0,1,1,37,1,0,0,0.3333333333333333,1,2,1,6.77,5920,37748,1,8,57,0.5714285714285714,0.5201826484018265
24120,3,0,1,0,1,0,0,1,1,0,0,0,0,0.3333333333333333,0,0,0,6.91,3712,36633,1,0,38,0.42857142857142855,0.4182648401826484
24128,3,0,1,0,1,0,0,1,1,8,1,0,0,1.0,0,2,1,7.26,3410,21075,1,6,42,0.6428571428571429,0.796164383561644
24129,3,0,1,0,1,0,0,1,1,11,0,0,0,0.0,0,2,1,6.76,3947,19015,0,7,44,0.0,0.0
24140,3,0,1,0,1,0,0,1,2,46,0,1,0,0.0,0,2,1,7.03,4170,27728,0,7,44,0.0,0.0
24170,3,0,1,0,1,0,3,1,1,28,1,0,0,0.0,1,1,1,6.09,4048,22416,0,3,62,0.0,0.0
24172,3,0,1,0,1,1,0,1,1,31,0,0,0,0.3333333333333333,0,2,1,6.01,4970,13705,0,5,57,0.0,0.11251141552511415
24226,3,0,1,0,1,0,3,1,1,0,0,1,0,0.3333333333333333,0,2,1,6.34,2548,11087,1,4,37,0.42857142857142855,0.4182648401826484
24237,3,0,1,0,1,0,0,0,1,31,1,1,0,0.3333333333333333,1,2,1,5.95,4497,17044,1,2,40,0.6428571428571429,0.5711415525114155
24244,3,0,1,0,1,0,0,1,1,31,1,0,0,0.3333333333333333,1,1,0,5.28,6745,30320,1,0,48,0.6428571428571429,0.5711415525114155
24271,3,0,1,0,1,1,3,1,1,32,1,0,0,0.3333333333333333,1,0,0,5.84,5890,20226,0,4,54,0.0,0.11251141552511415
24293,3,0,1,0,1,0,0,1,0,20,0,0,0,1.0,0,2,1,5.78,3599,8944,1,4,56,0.5,0.6942465753424658
24310,3,0,1,0,1,0,0,1,1,49,0,0,0,0.0,1,2,1,5.84,4497,22174,0,5,49,0.0,0.0
24312,3,0,1,0,1,0,0,0,1,31,1,0,0,1.0,1,1,0,5.34,5417,23781,1,3,62,0.5,0.6942465753424658
24316,3,0,1,0,1,1,0,1,1,31,1,0,0,0.3333333333333333,1,2,1,5.8,4497,17585,1,3,40,0.7142857142857143,0.6221004566210047
24321,3,0,1,0,1,0,0,1,1,3,0,0,0,0.0,1,0,0,5.17,4497,20113,0,4,38,0.0,0.0
24365,3,0,1,0,1,1,0,1,1,4,1,1,0,0.3333333333333333,1,2,1,5.43,4497,10463,0,4,54,0.0,0.11251141552511415
24376,3,0,1,0,1,0,3,1,1,31,1,0,0,1.0,1,1,1,5.23,4497,15324,1,4,58,0.6428571428571429,0.796164383561644
24390,3,0,1,2,1,0,0,1,1,49,0,1,0,0.3333333333333333,0,2,1,6.01,5417,11009,0,5,56,0.0,0.11251141552511415
24427,3,0,1,2,1,3,0,1,1,6,0,1,0,1.0,0,2,1,7.13,2475,6950,1,4,58,0.35714285714285715,0.5923287671232877
24429,3,0,1,2,1,0,0,1,1,31,0,1,0,1.0,0,2,1,6.93,5214,16433,1,5,62,0.7142857142857143,0.8471232876712329
24443,3,0,1,2,1,0,0,1,1,48,0,0,0,1.0,0,2,1,7.35,2287,12303,1,3,61,0.42857142857142855,0.6432876712328767
24447,3,0,1,2,1,0,3,0,1,31,0,0,0,0.3333333333333333,0,2,1,7.29,3772,17286,1,6,38,0.6428571428571429,0.5711415525114155
24456,3,0,1,2,1,0,0,1,1,24,0,0,0,0.3333333333333333,0,2,1,7.1,3579,13060,1,5,61,0.5714285714285714,0.5201826484018265
24465,3,0,1,2,1,0,0,0,1,3,1,0,0,1.0,0,1,0,6.97,2924,11272,1,5,51,0.5,0.6942465753424658
24470,3,0,1,2,1,2,3,1,1,31,1,0,0,0.3333333333333333,1,0,0,6.61,3248,8284,0,6,39,0.0,0.11251141552511415
24471,3,0,1,2,1,0,3,1,1,31,0,0,0,0.0,1,1,1,7.26,3772,18666,0,5,58,0.0,0.0
24560,3,0,1,2,1,3,0,1,1,31,1,0,0,0.3333333333333333,1,1,0,7.01,3027,16167,1,5,53,0.5714285714285714,0.5201826484018265
24565,3,0,1,2,1,3,0,1,1,2,0,0,0,0.0,1,3,1,6.7,5848,16609,1,4,38,0.42857142857142855,0.30575342465753425
24652,3,0,1,2,1,0,0,0,2,1,1,0,0,0.0,1,1,0,6.01,7573,15270,0,3,37,0.0,0.0
24664,3,0,1,2,1,0,0,1,1,2,0,1,0,1.0,0,2,1,6.31,2548,6380,1,2,45,0.35714285714285715,0.5923287671232877
24683,3,0,1,2,1,3,3,0,1,44,1,0,0,0.0,1,2,1,5.88,7573,14478,1,5,38,0.5,0.3567123287671233
24688,3,0,1,2,1,0,0,1,1,38,1,1,0,0.3333333333333333,1,0,0,5.51,4497,19507,0,2,43,0.0,0.11251141552511415
24708,3,0,1,2,1,1,1,1,1,31,0,0,0,0.3333333333333333,1,2,1,6.63,4096,16490,0,7,51,0.0,0.11251141552511415
24720,3,0,1,2,1,0,0,1,1,4,0,1,0,1.0,0,1,0,6.26,3156,7998,1,4,47,0.42857142857142855,0.6432876712328767
24724,3,0,1,2,1,0,0,1,2,31,0,0,0,0.3333333333333333,0,0,1,6.18,6227,18638,1,4,47,0.5,0.46922374429223745
24754,3,0,1,2,1,1,0,1,1,20,0,1,0,1.0,1,0,0,5.76,7455,34147,1,3,56,0.7142857142857143,0.8471232876712329
24787,3,0,1,2,1,1,0,1,1,51,0,0,0,1.0,1,1,0,5.09,5997,16614,1,5,38,0.42857142857142855,0.6432876712328767
24829,3,0,1,2,1,1,2,1,2,2,0,0,0,1.0,1,2,1,5.44,4497,11423,1,3,26,0.5714285714285714,0.7452054794520548
24865,3,0,1,2,1,0,0,0,1,46,1,0,0,1.0,1,2,1,5.26,4497,16960,1,4,60,0.6428571428571429,0.796164383561644
24898,3,0,1,2,1,0,0,1,2,49,0,1,0,1.0,1,0,0,4.35,5123,25886,1,4,58,0.5,0.6942465753424658
24913,3,0,0,0,1,1,0,1,1,8,1,0,0,1.0,0,3,0,7.26,3856,18068,1,6,37,0.6428571428571429,0.796164383561644
24959,3,0,0,0,1,0,3,1,1,21,1,0,0,0.3333333333333333,0,3,1,6.51,6558,11010,1,3,41,0.7142857142857143,0.6221004566210047
24967,3,0,0,0,1,0,3,0,1,31,0,1,0,0.3333333333333333,0,3,0,5.84,6374,8746,0,3,37,0.0,0.11251141552511415
24992,3,0,0,0,1,0,0,1,1,31,0,1,0,1.0,0,2,1,6.18,3599,15186,1,2,49,0.5714285714285714,0.7452054794520548
25013,3,0,0,0,1,0,0,1,1,9,1,0,0,1.0,1,3,0,5.71,4497,17564,1,4,60,0.7142857142857143,0.8471232876712329
25028,3,0,0,0,1,0,0,1,1,13,1,1,0,0.3333333333333333,1,3,0,5.76,4497,15168,1,4,55,0.6428571428571429,0.5711415525114155
25044,3,0,0,0,1,1,0,1,1,31,0,1,0,1.0,0,3,0,5.51,2699,12216,1,4,59,0.5,0.6942465753424658
25052,3,0,0,0,1,0,0,1,2,2,0,0,0,0.3333333333333333,0,0,1,5.4,4497,7403,1,3,28,0.5714285714285714,0.5201826484018265
25129,3,0,0,0,0,0,0,1,1,31,0,0,0,0.3333333333333333,1,3,0,4.69,7470,23389,1,4,21,0.6428571428571429,0.5711415525114155
25140,3,0,0,0,1,0,0,1,1,20,0,0,0,0.3333333333333333,1,3,0,7.01,2186,15245,0,3,54,0.0,0.11251141552511415
25159,3,0,0,0,1,0,0,1,1,49,0,0,0,0.3333333333333333,1,3,0,5.86,3457,8864,0,2,52,0.0,0.11251141552511415
25164,3,7,1,0,1,0,0,1,1,8,0,0,0,1.0,0,2,1,6.99,2514,38786,1,2,46,0.35714285714285715,0.5923287671232877
25166,3,7,1,0,1,0,0,1,1,31,0,0,0,1.0,0,2,1,7.2,2514,15499,1,3,41,0.5,0.6942465753424658
25169,3,7,1,0,1,0,0,1,1,4,0,0,0,0.3333333333333333,0,0,0,6.84,2514,17325,1,6,43,0.5714285714285714,0.5201826484018265
25176,3,7,1,0,1,0,0,1,1,8,0,1,0,0.0,0,2,1,7.26,1466,16928,0,6,39,0.0,0.0
25182,3,7,1,0,1,0,0,1,1,31,1,0,0,1.0,0,0,0,7.32,3617,16525,1,6,37,0.5714285714285714,0.7452054794520548
25194,3,7,1,0,1,1,0,0,1,18,1,1,0,0.0,0,3,1,7.18,1124,18183,0,7,40,0.0,0.0
25207,3,7,1,0,1,0,0,1,1,31,0,0,0,0.3333333333333333,1,0,1,7.12,2228,19624,0,7,42,0.0,0.11251141552511415
25239,3,7,1,0,1,0,0,0,1,31,0,1,0,0.3333333333333333,0,0,0,6.28,2548,11388,1,5,52,0.42857142857142855,0.4182648401826484
25251,3,7,1,0,1,0,0,1,1,20,0,0,0,0.3333333333333333,1,3,0,5.22,4497,27473,0,3,56,0.0,0.11251141552511415
25298,3,7,1,2,1,0,0,1,1,8,1,0,0,1.0,1,2,1,5.91,4865,16438,1,2,62,0.7142857142857143,0.8471232876712329
